date,maxtp(Maximum Air Temperature - degrees C),mintp(Minimum Air Temperature - degrees C),gmin(Grass Minimum Temperature - degrees C),rain(Precipitation Amount - mm),cbl (Mean CBL Pressure-hpa),wdsp(Mean Wind Speed - knot),pe(Potential Evapotranspiration - mm),evap(Evaporation -mm)
31/03/2014,13.2,5.2,0.9,1.7,999.5,7.5,1.3,1.9
01/04/2014,12.7,1.2,-1,0,998.6,7,1.5,2.4
02/04/2014,10.9,6.5,5.9,9.3,992.2,9,0.7,1
03/04/2014,13.2,5.2,7.9,1.1,991,6.5,1.3,1.9
04/04/2014,15.5,5.1,2.6,0.2,995,6.2,1.7,2.3
05/04/2014,16.4,9.2,7,2.4,993.7,8.2,1.5,2
06/04/2014,15.6,7.4,10.4,0.8,992.8,13.8,2,3
07/04/2014,12.9,4,2.1,3.8,995.3,8.4,1.6,2.3
08/04/2014,12.7,3.4,2.2,0,1005.8,15.8,2.2,3.7
09/04/2014,13.2,7.3,6.2,0,1013.1,11.9,1.9,2.6
10/04/2014,14.5,1.7,5.1,1.1,1011.6,10.2,1.8,2.8
11/04/2014,11.5,0.8,-3.1,0,1011.6,8.5,1.6,2.4
12/04/2014,13.5,6.3,5.6,0.5,1007.8,14.3,1.9,2.8
13/04/2014,12.7,5.6,4.4,0,1012.3,16,2.1,3.2
14/04/2014,13.9,1.8,2.4,0,1016.2,7.3,2.1,3.1
15/04/2014,15.4,-0.1,-5.3,0,1016.8,8.8,2.3,3.5
16/04/2014,15.6,1.1,-3.7,0,1012.6,9.7,2.5,3.6
17/04/2014,11.9,5,7.8,0,1010.5,13.2,1.3,2.1
18/04/2014,12.1,-1.1,-4.6,0,1012,5.2,2.2,3.2
19/04/2014,12.9,-0.2,-4.3,0,1008.9,6.5,2.1,3.2
20/04/2014,12.1,-0.3,-4.9,0.7,1002.2,12.1,1.1,1.6
21/04/2014,14.7,8.6,8.1,1,997,11.6,2.4,3.7
22/04/2014,12.1,7.5,5.7,1.7,996.7,8.6,1.2,1.8
23/04/2014,15.9,4.6,6.6,2.6,1001.5,10.9,2.3,3.4
24/04/2014,13.5,1.7,-2.7,0.2,1007.1,7.8,2.1,3.2
25/04/2014,14.5,3.7,-1.5,0,997.8,9.4,2.5,3.9
26/04/2014,11.2,7.2,5.8,7.9,987.4,15.5,1.5,2.5
27/04/2014,13.6,7.1,6.5,0,996.6,10.3,2.4,3.8
28/04/2014,14.1,7.7,5,0.2,1002.5,5.8,1.5,2.1
29/04/2014,15.9,3.4,-0.4,0,1002.2,6.5,2.6,3.9
30/04/2014,14.4,2.3,-1.7,0.7,999.4,9.8,1.8,2.8
01/05/2014,14.2,8.5,9.3,7.3,1003.5,7,1.3,1.7
02/05/2014,11.8,7.7,7.3,0,1014.2,7.5,1.2,1.6
03/05/2014,14.1,8.8,7.8,0,1014.8,7.5,1.4,1.9
04/05/2014,14.6,8.7,9.1,0.1,1007.3,8.2,1.1,1.5
05/05/2014,15.4,8.1,6.5,2.1,995.5,11.9,1.9,2.6
06/05/2014,14.7,7,4.9,1.9,990.1,12.4,2.4,3.9
07/05/2014,14.3,7.1,5.5,1.7,993.8,18,2.1,3.7
08/05/2014,16.5,8.8,8,3.1,994.3,13.1,2.1,3.3
09/05/2014,15.4,7.6,6.7,6.3,995.5,16.6,3,4.9
10/05/2014,14.4,8.7,8.4,7.8,986.5,15,2,3.3
11/05/2014,13.6,8.2,7.5,5.6,992.1,17.9,2.1,3.7
12/05/2014,14.4,5.9,5.3,6.7,1000.8,9.1,2.4,3.6
13/05/2014,16,5.3,3.9,0.4,1011.5,10.7,2.8,4.3
14/05/2014,15.5,5.6,2.3,0.1,1021.7,8.2,1.5,2.2
15/05/2014,17.7,9.9,9.1,0,1025.1,5.8,2.2,3
16/05/2014,19,10.2,9.6,0,1020.3,9.5,3.6,5
17/05/2014,19.8,7.9,4.8,0,1009.3,11.8,4.2,6
18/05/2014,14.5,9.1,10.4,7.5,998.5,9,2.1,2.8
19/05/2014,15.1,9.2,8.7,3.4,993.3,7.8,1.8,2.6
20/05/2014,16,7.6,8.3,8.2,994.8,8,1.6,2.4
21/05/2014,16.1,4.3,-0.1,0,997.5,7.3,2.9,4.2
22/05/2014,13.5,3.8,0.2,0.5,995,8.8,1.8,2.8
23/05/2014,10.9,8.4,8,2.7,997.8,15.7,1.5,2.4
24/05/2014,13.4,8.5,8,16.7,999.8,13.4,1.4,2.2
25/05/2014,14.4,6.6,9.7,0.5,1003.8,6.2,1.4,2.1
26/05/2014,14.4,4.6,3,6.3,1006.8,4.4,1.5,2
27/05/2014,16.6,1.7,-1,0,1007.9,5.6,3.3,4.8
28/05/2014,17.3,4.9,2.2,0,1007.8,7.6,2.8,4.1
29/05/2014,12.8,9.8,9.3,2.6,1010.4,9.1,1.5,2.2
30/05/2014,15.6,10.3,8.7,0,1014.5,7.2,3,4.3
31/05/2014,20.3,7.4,4,0,1015,6.7,3.5,4.9
01/06/2014,18.7,11,7.1,0,1010,8.4,2.7,3.8
02/06/2014,16.1,10.8,11.3,1,1005.2,8,2,2.9
03/06/2014,15.7,8.9,8.9,3.2,1000.5,8,2.6,3.8
04/06/2014,15.9,7,7.5,3.3,997.2,10.8,2.3,3.4
05/06/2014,17.2,4.6,3,0,1000.1,8.4,1.7,2
06/06/2014,16,3,-1.4,0.4,999.6,10.2,1.7,2.6
07/06/2014,19.4,12.8,10.9,3.5,999,9,3.1,4.3
08/06/2014,18.5,11,6.3,1.4,1003.3,11.4,3,4.4
09/06/2014,17,9.7,7.5,0,1003.8,11.2,2.9,4.6
10/06/2014,17.2,10.7,10.1,6.9,1003.8,7.2,2.5,3.5
11/06/2014,18.5,10.7,6.7,0,1012.2,7.9,2.8,3.9
12/06/2014,21.2,11.3,7.7,0,1017.3,6.5,3.5,4.7
13/06/2014,21.4,11.3,8.7,0,1016.2,5.5,3.1,4.1
14/06/2014,18.9,11.9,8.8,0,1018,5.8,2.2,2.9
15/06/2014,19.1,8.8,6.3,0,1020.2,7.2,3.7,5.3
16/06/2014,18.8,7.9,5.2,0,1020.7,6.8,3.2,4.7
17/06/2014,21.4,6.9,3.9,0,1020.4,4.5,4,5.6
18/06/2014,23.5,9.3,6.8,0,1018.4,5.3,4.3,6
19/06/2014,18.9,8.2,9.9,0,1016.3,9.4,2.8,4.1
20/06/2014,19.1,5.5,2.6,0,1014.3,6.5,3,4.2
21/06/2014,20.6,6,2,0,1012.7,7.1,3.4,4.8
22/06/2014,19.5,5.4,2.3,0,1013.8,6.9,3.8,5.4
23/06/2014,21,8,5.2,0,1014.9,5.4,3.3,4.5
24/06/2014,19.8,7.4,4.1,0,1012.2,4.5,2.8,3.7
25/06/2014,17.8,13.3,13.4,3.7,1007.5,6.1,1.9,2.5
26/06/2014,18,12.4,11.9,11.8,1002.8,7.9,2.6,3.6
27/06/2014,17.2,10.5,9.1,0.5,1001.1,10.1,2.6,3.8
28/06/2014,16.4,4.5,8.3,0.5,1002.8,7.9,2.7,4.1
29/06/2014,17.3,4.3,2,0,1005.4,6.9,1.6,2.1
30/06/2014,18.3,5.1,1.3,0,1007.5,6.8,4,5.7
01/07/2014,20.2,5.1,2.2,0,1010.2,6.6,3.9,5.6
02/07/2014,21.5,8,4.6,0,1008.8,11.7,3.1,4.4
03/07/2014,20.5,13.1,12.4,0.9,1002.5,9.8,1.9,2.2
04/07/2014,18.1,11.5,13.7,1.4,992.7,11,1.6,2.3
05/07/2014,18.3,5.9,3.3,0.5,991.5,7.9,2.9,4.1
06/07/2014,18.1,8.6,5.9,0.8,996.2,9.1,3.4,4.9
07/07/2014,17.6,7.1,8.2,2,1002.7,7.2,2.6,3.8
08/07/2014,17.5,6,2.6,2.7,1009.8,7.9,2.6,3.8
09/07/2014,21,7.4,5.2,0,1013.9,9.4,3.6,5.3
10/07/2014,19.4,13.7,11.8,11.9,1011.5,6.7,1.8,2.5
11/07/2014,20.2,13.3,12.2,0,1008.5,6.6,2.7,3.6
12/07/2014,20,12.9,15.7,0.6,1002.5,7.6,1.8,2.4
13/07/2014,18.8,11.4,10.1,0,1000.7,9.1,2.8,3.9
14/07/2014,20.9,10.9,6.6,4.2,1000.7,11.2,2.8,4.1
15/07/2014,18.9,12.2,11.5,0,1006.8,9,3.3,4.6
16/07/2014,22.2,12.2,13.4,0,1007,11.7,3.6,5.2
17/07/2014,21.6,10,8.2,0,1008.6,7.6,3.8,5.5
18/07/2014,20.8,14,12.1,5.3,1002.4,9.8,1.9,2.7
19/07/2014,20.5,14.8,15.5,0,998.4,6.7,2.3,3.1
20/07/2014,20.9,13.9,14,0,1003.2,8,2.7,3.7
21/07/2014,22.6,10.7,7.4,0,1009.8,5,2.9,3.9
22/07/2014,22.1,11.6,9.3,0,1013,7.1,3.2,4.6
23/07/2014,23.6,12,10.1,0,1011.7,6.9,4,5.6
24/07/2014,23.1,12.8,10.5,0,1009.5,6.5,3.7,5.2
25/07/2014,24.1,11.7,8.4,0,1009,6.3,4.2,5.7
26/07/2014,21.3,11.6,8.9,0.6,1008.4,7.4,1.9,2.5
27/07/2014,21.4,11.6,10.2,0.5,1008.3,12.6,3.5,4.9
28/07/2014,20,13.5,13.2,0.8,1008.6,8.1,2.4,3.3
29/07/2014,20.5,12.4,12.4,0.5,1009,9.7,2.5,3.5
30/07/2014,20.3,12.1,10.7,0.7,1005.7,13.8,2.8,4.3
31/07/2014,21.4,13,13.4,1.6,1000.8,11.3,3.1,4.2
01/08/2014,20.2,12.3,11,1.7,995.3,7.2,2.6,3.5
02/08/2014,15.3,11.9,12.1,84,990,13.2,1,1.6
03/08/2014,17.5,11.5,11.5,5.4,994.4,16.4,2.1,3.3
04/08/2014,19.9,9.3,8.5,0,1002.9,8,2.7,3.7
05/08/2014,21.6,12.1,8.5,17.3,1001.6,8.3,2.3,3.2
06/08/2014,21.4,12.1,14.1,0,1000.7,10.3,3.3,4.6
07/08/2014,20.1,9.6,7.8,0,1004.1,7.1,2.8,3.7
08/08/2014,18.4,10.7,9.4,3,998.6,6.1,1.8,2.4
09/08/2014,19.5,10.3,7.8,5.7,993.2,9.5,2.9,4.1
10/08/2014,17.4,10.6,10.4,27.6,988.4,12.4,2.4,3.5
11/08/2014,18.2,10.2,9.3,0.9,992.8,16.5,3,4.9
12/08/2014,17.4,10.1,9.5,1.1,992.3,12.5,2.4,3.7
13/08/2014,20,11.9,11.2,0,996,13.5,3.1,4.5
14/08/2014,18.3,10.4,9.5,0,1002,9,2.7,3.9
15/08/2014,17.2,8.4,7.4,0,1009,8.9,2.2,3.2
16/08/2014,17.2,11.9,10,0,1007.1,15.9,2.3,3.3
17/08/2014,16.8,10.2,9.7,0.5,1000.7,16.3,2.7,4.2
18/08/2014,16.8,8.8,9.4,0.3,1002.5,12.1,2.8,4
19/08/2014,16.8,5.6,6.6,0.2,1006.1,9,2.5,3.6
20/08/2014,15.8,4.7,1.6,0,1008.2,8.2,2,2.8
21/08/2014,16.4,8,8.2,3.6,1002.7,11.3,1.9,2.9
22/08/2014,16.3,6.7,4.9,0,1003.5,8.9,2.4,3.4
23/08/2014,17.3,3.8,4.2,0,1007.2,8,2.5,3.5
24/08/2014,16.6,3.3,-0.3,3.1,1003.8,9.5,1.5,2.3
25/08/2014,15.7,12.5,11.3,11.6,993.8,13.9,0.7,1.2
26/08/2014,16.8,12.8,13.2,0,997.2,14.9,1.8,2.8
27/08/2014,16.3,9.8,8.1,1.4,997.8,15.1,1,1.6
28/08/2014,19.4,12.8,11.2,0.6,993.5,13.2,3,4.3
29/08/2014,18.1,12.8,11.7,4.8,995.4,15.5,1.8,2.7
30/08/2014,17.9,10.8,11.5,0,1004.2,13.4,1.9,2.8
31/08/2014,20,9.4,8.3,0.2,1006.9,9.8,2.3,3.4
01/09/2014,16.6,12.5,11.4,0,1011,6.1,1.8,2.4
02/09/2014,16.8,7.5,11.8,0,1013.7,3.8,1.2,1.6
03/09/2014,19.3,6.4,2.9,0,1011.7,5.7,1.6,2.2
04/09/2014,22,7.4,4.3,0,1009.3,4.9,2.1,2.9
05/09/2014,20,8.7,5.9,0.1,1007.8,4.5,1.7,2.2
06/09/2014,15.5,6.5,5.1,0.7,1007.7,6.9,1.7,2.4
07/09/2014,16.8,4.8,3.1,0,1009.3,7.2,1.9,2.8
08/09/2014,16.1,3.7,0.3,0,1011.5,5.7,1.9,2.7
09/09/2014,18.2,5.7,2.4,0,1012.5,4.4,2.2,3
10/09/2014,17.9,3.8,1.2,0,1010.8,4.1,1.9,2.6
11/09/2014,20,6.6,6.8,0.1,1012,4.7,1.9,2.6
12/09/2014,18.4,6.4,3.8,0,1014.8,5.1,1.7,2.4
13/09/2014,19,6.9,3.5,0,1016.7,4.9,1.6,2.3
14/09/2014,16.7,11.5,9.9,0.2,1014,7.1,1.4,2
15/09/2014,17.5,12.8,12.2,0,1009.2,7.8,1.6,2.1
16/09/2014,18.5,11.6,12.2,0,1005.3,5.8,1.4,2
17/09/2014,17.1,11.2,8.4,0.5,1003.2,8.2,1.1,1.7
18/09/2014,17.6,11.8,9.5,0,1001.5,7.8,1.2,1.7
19/09/2014,16.1,12.5,10.1,19.2,1003.2,5.8,0.7,0.9
20/09/2014,17.5,7.8,12.6,0,1010.4,8.3,1.3,1.9
21/09/2014,17.2,3.9,0.7,0,1015.8,4.1,1.3,1.8
22/09/2014,18,7.3,4.3,0,1014.7,7.3,1.7,2.5
23/09/2014,15.4,12,5,4.7,1008.1,11.2,1.4,1.8
24/09/2014,16.1,7.5,7.1,0.1,1006.2,8.7,1.3,1.9
25/09/2014,18.3,11.8,3.9,0,1006.5,11.5,1.2,1.7
26/09/2014,17.2,5.5,12.1,0.2,1011.3,9.5,1.6,2.3
27/09/2014,19.1,5.4,0.4,0,1013.3,5.7,1.5,2
28/09/2014,19.1,12,8.4,0,1010.3,4,1.2,1.6
29/09/2014,18.4,8.7,5.8,0,1008.8,5.6,1.1,1.5
30/09/2014,19,11.9,6.8,0.7,1006.6,8.5,1.2,1.5
01/10/2014,15.9,3.9,9.5,0,1014.2,8.8,1.2,1.8
02/10/2014,17.9,2.1,-2.1,0,1013.3,9.5,1.6,2.1
03/10/2014,17.2,9.2,11.4,21.9,1002.4,10.2,1,1.3
04/10/2014,13.7,5.8,4.5,7.4,1003,10.6,1.4,2
05/10/2014,14.3,7.9,4.5,1.4,995.8,11.8,1.3,1.7
06/10/2014,12.9,5.1,7.4,8.4,981.8,11.7,0.8,1.4
07/10/2014,13.1,2.2,-0.4,0,983.9,8.6,1.3,1.8
08/10/2014,13.2,6.4,3.6,8.7,979,6.3,0.8,1
09/10/2014,14,5.6,2.7,3.5,982.4,10,1,1.4
10/10/2014,13.8,2.2,-1.8,0,994.1,5.9,1.1,1.5
11/10/2014,13.1,1.8,-0.6,0,999.7,5,0.8,1.2
12/10/2014,14.2,0.7,-2.8,0,1001.7,4.2,0.8,1.2
13/10/2014,12.9,7.4,2.8,0,1000.3,9.8,1,1.4
14/10/2014,12.8,8.5,6.1,0,998.4,9.5,1,1.3
15/10/2014,13,10,9.6,4.7,990.5,14.8,0.5,0.8
16/10/2014,15.1,5.3,0.9,4,986.5,7.8,0.5,0.8
17/10/2014,16.9,8.2,3.6,1.6,988.2,11.5,0.8,1.1
18/10/2014,17.8,14.3,13,0,987.7,17.2,1.9,2.4
19/10/2014,16.1,10.6,12.2,3.2,996.1,19.6,1.2,1.7
20/10/2014,14.2,10.2,9.5,2.5,994.2,13.8,1,1.3
21/10/2014,13.5,6.2,5.7,1.2,999,21,1.2,1.9
22/10/2014,12.3,6.9,4.6,0.8,1010.4,13.5,1.1,1.4
23/10/2014,16.1,10.6,8.1,1.1,1003,15,1.2,1.5
24/10/2014,12.3,8.5,7.2,0.7,1001.2,10.7,0.9,1.2
25/10/2014,13.8,8.9,6.5,0,1001.2,16,1.4,1.8
26/10/2014,16,11.2,9.5,0,1000.8,17.1,1.3,1.7
27/10/2014,17.1,14.9,12.3,0,999,15.7,1.4,1.7
28/10/2014,16.5,0.4,13.6,17.4,999.4,11.3,0.5,0.7
29/10/2014,12.6,-0.6,-3.4,0.9,1004.2,8.1,0.3,0.5
30/10/2014,17.1,11.7,7,0.1,1000.3,8.2,0.7,0.9
31/10/2014,18.9,12.4,13.1,0.7,996.3,12.8,1.2,1.4
01/11/2014,14.9,8.8,6.5,2.3,992.2,13.4,0.9,1.2
02/11/2014,11.6,6.6,5,0.2,985,12.1,0.7,0.9
03/11/2014,8.9,3.3,1.4,1.3,976,11.2,0.7,0.9
04/11/2014,11.1,3,1.2,1.4,985.5,11.9,0.6,0.8
05/11/2014,10.1,3.7,2.9,0,997,6.9,0.5,0.7
06/11/2014,15,6.7,-1.4,18,983.5,12.8,1.1,1.3
07/11/2014,10.3,5.4,3.8,2.5,978.6,12.5,0.4,0.6
08/11/2014,9.2,4.3,-0.4,12.9,982.3,9.8,0.4,0.6
09/11/2014,10.3,2.5,1.5,0.2,988.7,5.6,0.3,0.4
10/11/2014,11.4,2.2,-1.4,6.5,984.2,11,0.3,0.4
11/11/2014,12,5.7,3.4,12.6,977.9,4.7,0.3,0.5
12/11/2014,11.4,4.9,1.4,6,978.9,10.1,0.4,0.5
13/11/2014,11.7,6.8,3.8,30.9,980.8,14.5,0.6,0.9
14/11/2014,12.4,6.7,4.7,12.3,978.8,13.5,0.4,0.6
15/11/2014,12.2,5.6,1.7,0.5,986.2,5.3,0.4,0.5
16/11/2014,11.9,4.2,0,0,992.6,6.5,0.3,0.5
17/11/2014,10.7,4.8,2.3,1.4,996.6,10.1,0.4,0.6
18/11/2014,11.4,6.6,1,0,1000.5,10,0.5,0.6
19/11/2014,11.1,9.3,7,10,1006.2,14.6,0.9,1.2
20/11/2014,10.5,4.7,3.8,0.1,1011.9,4.2,0.1,0.2
21/11/2014,12.6,8.5,6.2,18.3,1001.6,14.5,0.7,1
22/11/2014,12.3,3.4,4,3.3,999.7,8.8,0.2,0.3
23/11/2014,6.8,0.8,-0.9,0,1009.9,8.2,0.2,0.2
24/11/2014,9.1,1.8,0.1,0,1013.8,6.6,0.3,0.4
25/11/2014,9.3,4.4,4.1,0.2,1011.3,2.3,0.2,0.3
26/11/2014,5.8,-0.7,-2.8,0,1002.2,4,0.1,0.2
27/11/2014,9.5,-2.4,-6.4,0,992.2,6.9,0.3,0.4
28/11/2014,12,8.2,-0.3,0,993.2,9.2,0.4,0.5
29/11/2014,10.8,3.1,-0.3,0,1000.1,5.4,0.2,0.3
30/11/2014,9.8,1.4,2.2,0,1005.5,6,0.3,0.4
01/12/2014,8.1,5.4,-2.6,0.6,1006.4,9.7,0.2,0.3
02/12/2014,6.5,0.1,-0.6,0,1015,9.2,0.1,0.1
03/12/2014,5.5,-0.1,-2.2,0,1016.3,7.1,0.2,0.3
04/12/2014,6.1,1.7,-3,0.1,1009,4.8,0.3,0.4
05/12/2014,5.3,1,-0.9,0.3,1013.1,11.2,0.2,0.2
06/12/2014,9.9,1.8,0.5,0,1012,12.8,0.3,0.4
07/12/2014,9.8,2.1,1.4,1.7,1005.3,18.4,0,0
08/12/2014,4.8,0.8,-0.2,0,1011.8,13.6,0.3,0.3
09/12/2014,12.1,3,0.4,2.2,1006.5,19.9,0.7,1
10/12/2014,6.8,2.8,1.6,2.2,998.8,20.8,0.9,1.1
11/12/2014,5.2,2.9,1.4,11.1,988.8,16.3,0.4,0.6
12/12/2014,4.5,-0.1,-0.9,1.1,988.8,12.4,0,0
13/12/2014,5.7,-1,-2.5,0,999.6,12.2,0.3,0.4
14/12/2014,8.5,4.7,-1.4,0.3,994.2,15.8,0.7,0.9
15/12/2014,6.9,2.8,2.4,0,1000.2,10.6,0.4,0.5
16/12/2014,10.6,2.1,1.1,11.1,998.4,12.3,0.3,0.5
17/12/2014,11.4,10.2,2.9,0.9,993.1,17.4,0.4,0.6
18/12/2014,12.5,6.6,10.1,2.8,992.9,20.2,0.4,0.6
19/12/2014,7.4,4.3,3.2,0,1003.2,21.3,0.6,0.7
20/12/2014,7.9,4.6,3.6,0.1,1014.4,16.1,0.4,0.4
21/12/2014,13.2,7,3.9,0,1008.6,20.5,1,1.3
22/12/2014,13.1,10.7,9.2,1.1,1000.3,23.1,0.9,1.2
23/12/2014,12.2,5.4,8.8,2.5,998,17.2,0.4,0.5
24/12/2014,6.6,2.9,1.8,0,1007.6,16,0.4,0.4
25/12/2014,5.1,1.3,0.1,0,1018.6,11.8,0.3,0.3
26/12/2014,5.8,0.8,0.4,14.7,1010.8,10.6,0.3,0.5
27/12/2014,3.9,-0.1,-0.9,0,1007.5,11.7,0.2,0.2
28/12/2014,3.8,-3.2,-4.5,0,1021.1,6.4,0.1,0.1
29/12/2014,6.4,-3.9,-9.7,0,1029.6,6.8,0.2,0.2
30/12/2014,8.8,2.3,-7.9,0,1023,9.5,0.6,0.7
31/12/2014,11.4,8.1,-2.8,3.1,1013.7,14.2,1,1.2
01/01/2015,13.9,6.8,7.4,2.9,1003.5,21.8,0.7,1
02/01/2015,7.2,3.5,2.5,0,1013.3,16.8,0.8,0.9
03/01/2015,6.5,-1.6,2.3,7.6,1013.5,6.5,0.2,0.2
04/01/2015,6.9,-2.1,-6.3,0,1019.7,4,0.2,0.3
05/01/2015,11.1,1.2,-3.9,0,1009.9,8,0.4,0.5
06/01/2015,9.8,2.9,1.8,0.6,1005.2,13.1,0.3,0.4
07/01/2015,12,6.6,2.4,3.6,1000.9,21.8,0.8,1.2
08/01/2015,10.1,4.1,3,2,1004.7,18,0.7,0.8
09/01/2015,14.4,7.4,3.4,2.7,999.5,25.5,1.1,1.5
10/01/2015,13.2,1.8,2.3,4.2,998.4,23.5,0.7,0.9
11/01/2015,7.6,1.7,0.6,0.1,1002.9,19.5,0.7,1.1
12/01/2015,9.7,4.6,3.8,2.8,991.1,21,0.8,1.1
13/01/2015,5.4,-0.2,-0.2,0,986.5,17.5,0.6,0.7
14/01/2015,10.8,-0.5,-1.5,3.1,974.8,20.7,0.8,1.1
15/01/2015,6.4,1.1,0.2,2.5,972.9,25.6,0.6,0.8
16/01/2015,3.4,0.2,-0.4,1.8,991,14.5,0.3,0.4
17/01/2015,4,-0.8,-0.4,0,999.2,13,0.3,0.3
18/01/2015,5.1,-2.3,-2.3,0,1006.1,11.3,0.5,0.6
19/01/2015,2.7,-6,-9.3,0,1004.3,6.4,0.2,0.3
20/01/2015,4.9,1.3,-4.3,1.8,994.1,7.5,0.5,0.7
21/01/2015,4.5,-0.4,-0.5,0,998,6.8,0.2,0.2
22/01/2015,7.4,-1.1,-3.6,0,1008.5,3.9,0.2,0.3
23/01/2015,10.5,2,-5.1,1.4,1007,13.7,0.5,0.8
24/01/2015,6.8,0.5,-0.7,0,1015.3,11.5,0.6,0.8
25/01/2015,11.3,4.8,0.4,2,1014.5,13.7,0.9,1.1
26/01/2015,8.4,3.4,2.5,0,1015.1,12.6,0.3,0.4
27/01/2015,8.2,4.4,2.9,0,1010.2,12.4,0.4,0.6
28/01/2015,9.2,0.9,0.6,4,992.7,22.5,0.4,0.6
29/01/2015,3.1,0.2,-0.3,4.6,975,20.8,0.4,0.6
30/01/2015,5.8,0.9,-0.3,0,970.3,16.1,0.6,0.8
31/01/2015,4.6,-0.3,-0.2,0,984.8,18.3,0.7,1
01/02/2015,4,-2.1,-3.3,0,996.8,11.1,0.5,0.6
02/02/2015,3.9,-5.2,-5.4,0,998.8,7.2,0.3,0.4
03/02/2015,3.9,-7.9,-10.9,0,1004.5,6.8,0.2,0.4
04/02/2015,4.7,-4.2,-7.4,0,1015.7,8,0.4,0.6
05/02/2015,7.6,0.6,-5.6,0,1020.9,8,0.5,0.7
06/02/2015,5.7,1.4,-2.8,0,1024.9,4.7,0.4,0.5
07/02/2015,7.5,-0.2,0.4,0,1029.8,5.9,0.3,0.5
08/02/2015,3.4,-1.9,-5.1,0,1030.9,8.8,0.1,0.3
09/02/2015,4.7,0.4,-0.3,0,1027.1,9.2,0.3,0.5
10/02/2015,3.9,1,1.2,0,1020.2,3.8,0.3,0.5
11/02/2015,6,1.8,0.4,0.2,1012.8,3.8,0.5,0.7
12/02/2015,7.2,2.7,0.9,0,1001.8,6,0.7,0.9
13/02/2015,8.8,3.8,4.1,3.5,986.6,10.4,0.6,0.8
14/02/2015,8.7,0.6,1.2,0,994.5,6.9,0.4,0.6
15/02/2015,9.2,-2.2,-6.8,11.7,1000.2,6.9,0.4,0.6
16/02/2015,7.6,0,3.1,0.3,1008,11.8,0.4,0.6
17/02/2015,8.8,-0.1,-1.3,0,1022,11.5,0.8,1.2
18/02/2015,12.6,7.1,3.8,0,1015.7,14.2,1.3,1.6
19/02/2015,10,2.1,6.2,2.5,1003.6,12.4,0.6,1
20/02/2015,6.4,0.5,-0.2,0.1,995.5,12.1,0.7,1
21/02/2015,6.4,0.4,-0.5,0.8,994.4,14.6,0.8,1.3
22/02/2015,10.6,0.6,-0.8,5.9,985.5,16.3,0.6,1
23/02/2015,5.5,0.3,-0.4,3.4,973.6,22.2,0.7,1.3
24/02/2015,7,2.4,-0.2,2.1,988.8,18.6,0.9,1.4
25/02/2015,11.4,5.7,2.9,1.3,1000.5,11.3,0.5,0.8
26/02/2015,11.8,1.2,4.5,2.2,999.8,17.5,0.8,1.3
27/02/2015,8.5,0.9,-0.3,0,1002.2,13.8,0.8,1.2
28/02/2015,12,5.7,5.7,0.6,986.3,17.4,1,1.4
01/03/2015,6.1,-0.1,2.4,8.3,984.5,17.3,0.8,1.3
02/03/2015,4.9,0.1,-0.9,2,992.7,18,0.9,1.5
03/03/2015,5.7,-0.1,-1.1,0,1003.8,17.9,1,1.7
04/03/2015,8.9,1,0.1,0,1018.2,14.4,1.3,2
05/03/2015,10.9,6.4,3.4,0,1023.6,13.5,1.6,2.1
06/03/2015,11.9,7.7,6.9,0,1013,18.9,2,2.9
07/03/2015,14.2,9.2,7.5,0,1003,20.8,1.8,2.7
08/03/2015,11.5,0.4,6.8,2.7,1008,12.2,1,1.6
09/03/2015,14,-0.3,-7.2,2,1005.9,19.3,1.4,2.2
10/03/2015,11.1,2.3,0.6,0,1016.7,9.9,1.6,2.3
11/03/2015,11.8,0.8,1.4,1.6,1009.8,15.2,1.1,1.7
12/03/2015,10.3,3.3,-4.8,7.9,1008.2,14.5,0.5,0.8
13/03/2015,8.7,-1.3,-3.1,0,1017.2,7.6,1,1.5
14/03/2015,5.8,1.8,-3.6,0,1023.3,8.7,0.8,1.2
15/03/2015,6.7,0.6,-2.2,0,1020.8,10,0.8,1.1
16/03/2015,7,3.3,3.9,0,1014.8,8.7,0.7,1.1
17/03/2015,8.2,-1.9,-4.2,0.3,1016.7,5.2,0.7,1
18/03/2015,10.1,-4,-6.1,0,1023.5,3,1.1,1.7
19/03/2015,11.4,-3,-7,0,1024.3,2.9,1.1,1.7
20/03/2015,11.1,5.4,-1.8,0,1019.7,9.5,1.1,1.6
21/03/2015,10.6,-0.5,-2.6,0,1018.9,6.4,1.4,2.1
22/03/2015,13.3,-2.6,-7.3,0,1012.9,6.9,1.6,2.4
23/03/2015,11.2,2.2,5.1,0.1,1005.2,11.1,1.5,2.2
24/03/2015,8.7,0.1,-1,0.6,1003,12.3,1.3,2.1
25/03/2015,9.6,-0.7,-2.1,8.3,995.8,11.2,1.4,2.2
26/03/2015,10.5,1.9,2.6,2.5,996.3,15.4,1.4,2.4
27/03/2015,10.6,2.1,-0.1,0,1004.8,7.9,1.3,2
28/03/2015,13.6,7.3,6.9,4.9,995.3,21.9,1.6,2.9
29/03/2015,9.3,3.3,4.7,7.9,986.8,16.9,1.2,2
30/03/2015,11.6,2.5,1.7,7.2,990,18.8,1,1.6
31/03/2015,8.9,2.9,4.2,1.2,998.3,24.5,1.7,3.3
01/04/2015,10.2,2.4,1.3,3.4,1009.8,17.4,1,1.8
